1	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/c0/ca/c0ca44d2-7926-44d0-b9a3-1318aefba671\\bass-coast-river-art-grant-e1435691418297.jpg__32x32_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:10.934-07	2
2	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/c0/ca/c0ca44d2-7926-44d0-b9a3-1318aefba671\\bass-coast-river-art-grant-e1435691418297.jpg__32x32_q85_crop_subsampling-2_upscale@2x.jpg	2017-03-18 18:13:11.194-07	2
3	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/ba/e2/bae230fb-6068-4da5-b392-afd8365e25c0\\jurassic-5.jpg__32x32_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:11.02-07	3
4	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/c0/ca/c0ca44d2-7926-44d0-b9a3-1318aefba671\\bass-coast-river-art-grant-e1435691418297.jpg__64x64_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:11.384-07	2
5	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/ba/e2/bae230fb-6068-4da5-b392-afd8365e25c0\\jurassic-5.jpg__32x32_q85_crop_subsampling-2_upscale@2x.jpg	2017-03-18 18:13:11.393-07	3
6	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/c0/ca/c0ca44d2-7926-44d0-b9a3-1318aefba671\\bass-coast-river-art-grant-e1435691418297.jpg__64x64_q85_crop_subsampling-2_upscale@2x.jpg	2017-03-18 18:13:11.545-07	2
7	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/ba/e2/bae230fb-6068-4da5-b392-afd8365e25c0\\jurassic-5.jpg__64x64_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:11.545-07	3
8	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/56/50/5650e041-5312-410d-aff8-6190e01a4eb2\\bass-coast-main-stage1-e1435691484184.jpg__32x32_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:11.046-07	1
9	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/c0/ca/c0ca44d2-7926-44d0-b9a3-1318aefba671\\bass-coast-river-art-grant-e1435691418297.jpg__48x48_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:11.664-07	2
10	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/ba/e2/bae230fb-6068-4da5-b392-afd8365e25c0\\jurassic-5.jpg__64x64_q85_crop_subsampling-2_upscale@2x.jpg	2017-03-18 18:13:11.687-07	3
11	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/56/50/5650e041-5312-410d-aff8-6190e01a4eb2\\bass-coast-main-stage1-e1435691484184.jpg__32x32_q85_crop_subsampling-2_upscale@2x.jpg	2017-03-18 18:13:11.715-07	1
12	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/c0/ca/c0ca44d2-7926-44d0-b9a3-1318aefba671\\bass-coast-river-art-grant-e1435691418297.jpg__48x48_q85_crop_subsampling-2_upscale@2x.jpg	2017-03-18 18:13:11.765-07	2
13	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/ba/e2/bae230fb-6068-4da5-b392-afd8365e25c0\\jurassic-5.jpg__48x48_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:11.793-07	3
14	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/56/50/5650e041-5312-410d-aff8-6190e01a4eb2\\bass-coast-main-stage1-e1435691484184.jpg__64x64_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:11.817-07	1
15	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/c0/ca/c0ca44d2-7926-44d0-b9a3-1318aefba671\\bass-coast-river-art-grant-e1435691418297.jpg__16x16_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:11.885-07	2
16	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/ba/e2/bae230fb-6068-4da5-b392-afd8365e25c0\\jurassic-5.jpg__48x48_q85_crop_subsampling-2_upscale@2x.jpg	2017-03-18 18:13:11.886-07	3
17	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/56/50/5650e041-5312-410d-aff8-6190e01a4eb2\\bass-coast-main-stage1-e1435691484184.jpg__64x64_q85_crop_subsampling-2_upscale@2x.jpg	2017-03-18 18:13:11.956-07	1
18	f9bde26a1556cd667f742bd34ec7c55e	filer_public_thumbnails\\filer_public/ba/e2/bae230fb-6068-4da5-b392-afd8365e25c0\\jurassic-5.jpg__16x16_q85_crop_subsampling-2_upscale.jpg	2017-03-18 18:13:11.983-07	3
